CID,SD,SD Z-score,DR,XC50,Activity,neut-smiles,Embeddings,# atoms,Max atomic num
6416317,31.35,4.259777259,4.164689999,68.44,Active,O=C1Nc2ccc(F)cc2C12Nc1ccccc1-c1nnc(SCc3ccccc3F)nc1O2,"[-0.26353204, -1.5729401, -0.2662925, -0.7206748, 1.0790399, 2.2462723, 1.6164817, -1.3550289, -1.3594971, 1.5770924, -1.6272807, -1.12317, 0.8111366, -1.2054173, 0.09069055, 0.26392162, 0.40298814, -1.444633, -0.09879933, -1.7460456, -0.0437855, -1.2676145, 1.4508455, -1.5393597, -2.0467978, -1.0522642, 0.8560785, 0.6402224, 0.97434, 1.8261302, 0.12469522, 1.612776, 2.0787923, -1.1054033, -0.688361, -3.7064216, -0.3528465, -0.82642204, 0.73532933, 1.9007994, -2.5629194, 0.8527535, -0.13202769, -1.4444193, 0.9568919, -2.2666628, -0.12615973, 1.748592, 0.86977, -0.3365351, 1.6552976, -0.56813973, 1.5345134, -0.76488835, -3.4682434, 1.6661375, 0.57402503, -0.89840096, 1.8866302, -1.5115438, 1.4175688, 1.0865935, -0.91395104, -0.9420154]",34,53
648304,41.26,5.786244344,4.056752875,87.75,Active,Cc1ccsc1C(C(=O)NC1CCCCC1)N(C(=O)c1csnn1)C1CC1,"[-0.57743603, 0.44368786, 1.3813988, -0.34298325, -0.33626997, -2.4272473, -0.52883583, -0.06351031, 0.20565811, -2.1101153, -1.4791151, 0.95663905, -0.24130972, 1.3541914, 1.7062231, -1.2789378, -1.1166409, -1.2296921, 1.0313433, 1.8216454, -0.74316436, 1.9229959, -2.6034474, -1.8128866, 1.3645716, -0.5168195, 3.1917665, -0.56906056, 0.7974245, -2.4985828, -0.21110936, -2.2471979, -0.7200759, -1.1848115, -0.29166192, 1.6706182, -0.86035657, 0.20585154, -0.62958956, 2.7609072, 0.844094, 3.1206615, -1.1632394, 1.2214538, 2.9462233, 1.6390767, 1.1955858, 2.1157625, -1.0981812, 1.894019, -2.0116918, 0.7809826, -1.2307712, -0.23242955, -0.60450935, -0.60325193, 1.1094986, -1.9447135, 1.5757828, 1.373152, 1.3120111, 0.54236096, -0.4080565, 1.595942]",27,53
5390005,29.36,3.953251578,4.321299565,47.72,Active,CCc1cc2c(CN3CCN(C)CC3)cc(=O)oc2cc1O,"[0.8475708, -0.36252403, -1.0018944, -0.71864265, -0.25054833, 1.2697524, 1.3890867, -0.30517703, -0.04675703, 1.2743057, -0.2958141, -0.6569815, 0.41945472, 2.3949783, 0.99135643, 1.2938182, 1.9695783, 0.8572605, -0.39037216, -1.23513, -1.2965844, -0.2496455, 2.0402489, 1.6214912, 1.0743169, -1.0261012, 1.290065, 0.08508182, 1.2729896, 1.2557287, -1.8399646, -1.056113, -1.0050585, -2.4028728, -1.2329499, -0.254569, 0.8911743, -1.2301809, 1.2571008, -1.9194133, 0.6804721, 1.9248214, -0.68183947, -1.3522356, 0.11987891, -1.4909579, 1.289465, 1.1454595, 1.765898, 0.43109128, 0.9349125, 1.1957568, -2.7750933, -0.34728533, -1.1775348, 0.37716252, -0.06997079, -0.51025474, -0.38991454, -0.6748914, 0.67094845, 0.74871826, -0.3602639, 1.6798257]",22,53
3218755,28.83,3.871614085,3.945080673,113.48,Active,Cc1cccc(C(=O)NC2CCN(C(=S)NCc3ccco3)CC2)c1,"[-0.26335195, -0.15012056, -0.15715998, -1.621077, -0.154953, 1.2538769, 0.5447325, 1.7328715, 0.30520123, 1.8507642, 0.48864114, 0.9103805, 0.55874944, 1.1680561, -0.42657605, 1.8458843, -0.4939804, 1.1061814, 0.39829838, -0.97903377, -0.6806066, 1.9163635, -0.26834255, 0.24555947, -0.0693755, 1.1117069, -0.34777567, -0.8426217, 0.03471852, -0.32611805, -0.7707743, 0.21569394, 1.154641, -0.6349555, 0.63388056, -0.16924496, 1.3308446, -0.34611678, -0.1993232, -0.00479801, 1.4134037, 0.833152, -1.7397336, -0.5362499, 0.42235857, 1.3482757, 2.3533351, -0.8041892, 0.58183354, 2.1547081, 0.23599298, 1.1417735, 0.16815825, 0.49456093, 0.43573472, 1.175452, 0.7429187, 1.02578, 0.03164108, -1.4707831, 2.3725002, 0.91053545, -0.9715299, 2.2087839]",25,53
54676522,45.46,6.433182968,4.468393368,34.01,Active,O=c1oc2ccccc2c(O)c1C(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,"[-1.2148402, 0.20140666, -2.3712401, -1.33863, 0.80165064, 1.8961663, 0.5853827, -1.0395072, 1.071539, 0.8811308, -1.3630018, 0.44270816, -1.2493088, 1.8546295, 0.2997471, 1.5432532, 0.8639551, 0.49170566, -0.20999941, -1.448453, -0.624886, 1.5929364, 1.2800317, 0.4037035, -1.1503614, -1.8044872, 0.5429022, 0.02794998, -0.57931733, 1.586779, -1.0164641, -1.1852651, -1.2134464, -2.0227456, -0.33490002, -1.8131139, 1.2375913, -0.60823524, 0.30781433, 1.5682976, -1.9045857, 1.5793197, 0.41040918, -2.3490102, -1.042702, -2.8138747, 0.17363738, 0.67070365, 1.2303036, -1.4978765, 0.7780028, 1.5412604, 0.73799187, -0.44233105, -0.2670657, 1.3511412, 2.075307, -1.4805307, 1.0734673, -0.6438037, 0.88898957, 1.4835051, -2.48921, 0.94885933]",34,53
2545431,43.28,6.097391015,4.659555885,21.9,Active,CCOC(=O)c1sc2nc3c(SCC(=O)O)cc(C(=O)c4cc(F)ccc4O)cn3c(=O)c2c1C,"[-0.31566992, -0.3764972, -1.2602594, -1.1653062, 1.4978886, 0.7934661, 0.6086384, 0.22964829, 0.85187876, 2.049058, -2.3207319, -1.8539878, -0.10032477, 0.8046515, -2.2710083, 1.6818619, 1.8637326, 0.7876312, -0.04188417, -1.1438764, -0.81905544, 1.105602, 2.4436145, 0.80646145, -0.4076813, -4.346893, 0.6894205, -0.78738534, -1.4037578, 1.6277754, 0.78717154, -2.1543994, -1.6068717, -3.981038, 2.150633, -1.4461503, 0.3256487, -0.29229996, 1.2681701, 2.5232334, -1.5519539, 0.6444359, -0.8179857, -0.95962805, 0.35186425, -1.5664977, 0.7988213, 0.97304803, 1.4839162, -4.073754, 0.32564956, 1.85907, -2.4854937, 0.7674228, -1.9225228, 1.037479, 1.3622957, -2.915452, 2.3826706, -0.27000707, 1.4437051, 2.4773993, -0.8196993, -0.14074765]",35,53
646175,34.61333333,4.7624383,4.254222782,55.69,Active,COc1ccc2cc(C#N)c(SCC(=O)N3CCCC3)nc2c1,"[-0.085927486, -0.70511359, 0.99578971, -0.24160388, 2.0834801, 2.7546542, -0.094915785, -0.82647282, 1.9013979, -1.2266376, 1.7161481, 0.052984584, -1.7585788, -0.39732492, 1.8474492, 0.19433551, -0.060647979, -0.46473634, 0.42270631, 0.8584165, -1.4324496, 1.2902499, 1.3944552, 0.38559476, -0.085311696, 2.0290482, -1.5085547, -1.0552998, 0.32284275, 0.50352108, -0.40522924, -0.011225339, 1.086305, -1.3706635, 1.661715, 0.55257869, -1.9068261, 0.84112203, 1.3150579, 0.39610434, -0.72218215, -0.16416502, -1.798247, -1.0938947, 1.5101575, -0.95574105, 1.3496487, 0.75996274, -1.0672905, 1.554397, 1.6908195, 0.75548083, -0.34786174, 0.0021992165, 0.78229821, 1.4859198, 0.86369002, -0.88323253, -0.41038266, -1.4305372, 2.2075861, 1.9441779, -2.6719258, 0.075186878]",23,53
4840482,32.06,4.369140693,4.238372815,57.76,Active,Cc1sc2nc3c(SC(C)C(=O)O)cc(C(=O)c4ccccc4O)cn3c(=O)c2c1C,"[-0.4843793, 0.14241092, -0.3521093, -1.6199155, 0.7117193, 0.05128123, -0.5141093, 1.7326723, 0.07269637, -0.95028263, 0.37868857, -0.11719368, -1.0486393, 1.1930093, 1.3066084, 1.5164025, 2.032301, 2.6282036, -1.1145283, 0.29586354, -0.44340858, 2.0940328, 1.5893269, 2.3394527, -0.11447466, -0.5108083, 2.163783, 0.43534315, -1.4116486, 1.1920133, -0.25212124, -0.39798307, 1.0102484, -1.758393, 1.3796571, -2.2598884, -0.44961804, -0.94933546, 0.28342536, 1.7965069, 0.46499074, 1.6506047, 0.23003013, -3.646742, -0.21174233, -4.143463, -0.41732642, 2.0499923, -1.1492069, -3.175815, 1.9221929, 1.5973247, -2.40009, -0.34803954, -0.8863029, 1.6300169, -0.93662333, -3.1492805, 0.21703675, 0.78459054, 1.2281603, 1.9536341, -0.65234303, 1.3052298]",31,53
5342621,78.76,11.56248205,4.904830649,12.45,Active,CC(=Cc1ccccc1)C=C1SC(=S)N(C(C(=O)O)c2ccccc2)C1=O,"[-0.43189022, -1.7606431, -3.0446846, -0.35237873, 1.1393949, 1.5393103, 2.3462386, -1.200844, -1.3721915, 2.4449859, -1.2996273, 0.23930512, -0.17368406, 1.74252, -3.4553192, 2.0782635, 1.8569239, 2.2605155, -0.06355096, -2.0422654, -1.6376305, 2.4242005, 1.1153138, -1.0259998, -0.7125992, -3.050472, 2.1227875, -0.21029007, -2.1812413, 0.93714815, -1.1603087, 0.8377124, -1.639497, -4.093337, 0.5589336, -2.9534605, 2.6653662, -0.46608937, 1.944834, 2.1912408, -0.71581584, 2.657153, 1.1950247, -4.1970973, 0.51006216, -3.2048686, 2.2789166, 1.7897695, 1.5969167, -3.1985304, 2.260093, 2.563959, -1.062618, -0.5893697, -0.71670187, 1.4624628, 2.596808, -2.9736347, 1.6838772, 0.5057852, 2.1027207, 2.4684393, -2.08857, 2.5957613]",27,53
4210202,37.19,5.159330011,4.171275673,67.41,Active,S=c1[nH]nc(-c2cc3c(s2)-c2ccccc2CC3)o1,"[-1.5847771, 1.2353911, -1.9587542, -0.09747265, 0.76080537, 0.63837737, -1.5068281, -1.3747164, 1.2564628, 0.21243678, -0.21336432, 0.25675625, -0.14279453, 2.9819567, 0.7330988, -0.02202593, 0.40358886, 1.2268934, -0.32140818, -0.5371523, -0.4825699, 1.2650714, 0.45309442, 0.39193732, -0.04212459, -0.10478472, 0.7742044, -0.90092313, 2.585313, 1.9085352, 0.09983257, 0.9752814, -0.01025244, -1.3835512, -0.0924954, -1.2582777, 1.2368816, -0.3151972, 0.46543908, 0.41641518, -0.13718316, 1.6192292, -2.181858, -2.2649896, -0.12189215, -1.3316829, 0.9525752, 1.4560497, 1.3240694, 0.85166395, 1.4898031, 1.5928091, 0.8838493, 1.0113475, -1.5070553, 2.209367, 1.7635077, 0.84066164, 0.1482887, -2.072756, -1.7319779, 1.8193427, 0.41333473, 2.029905]",19,53
1252823,39.81,5.562896486,4.211619485,61.43,Active,Nc1nc2nc(-c3cccs3)cc(C(F)(F)F)n2n1,"[-0.09680011, 0.30448556, 0.45488974, -1.7887014, 2.1138272, 1.0652859, 0.94607246, 0.03686031, 1.7243482, -1.5747802, -0.8388052, -0.9007384, 0.7191075, 1.0595951, 1.9724607, 0.51830703, -1.8048263, 1.2722058, -0.3181208, 1.4913204, 0.7243642, -0.34419298, 0.70064646, 0.5470011, 0.03756605, 0.50488997, 0.33498594, -0.04306349, 0.2596229, 2.081899, 1.3068179, 1.8385128, 0.7009724, -1.2142243, 0.64199173, 0.14968471, -1.6272415, 0.15328754, -0.29685956, -0.61664784, -2.2193017, 1.0336075, 1.5019976, -1.4215448, 0.49566913, -0.98092985, -1.1400272, 1.6928474, 1.5303069, 1.531764, 1.2836561, 1.4641776, 1.4159068, 1.4278681, -0.6922343, 0.79193383, 1.4253286, 1.2305586, 0.8657994, -0.61097646, -1.2798827, 1.3699075, 0.8951544, 1.9587752]",19,53
5431119,37.34,5.182434962,4.431094585,37.06,Active,O=C(O)c1ccc(-n2cccc2C=NNC(=O)c2cc3cc(Br)ccc3o2)cc1,"[-0.8233834, -0.3076438, -3.1261916, -0.88222545, -0.5767752, 1.009083, 1.221242, -3.3043566, 1.2671169, 0.8408905, -0.6290115, -0.11749869, -0.55933523, 1.4444766, -2.0581586, 2.7338557, 1.4747388, 1.3598359, -1.6369301, 0.12226489, -0.26456958, 0.02583381, 2.572574, -0.21413983, -1.9747419, -3.1270607, 0.37403667, -0.1438755, 0.67511034, 1.3649923, -0.45126575, 2.258012, 0.99073744, -3.5597157, 0.32693687, -2.908714, 1.1772417, -2.429643, 1.371727, 1.5415914, 0.18850614, 1.1732475, -0.56179076, -1.4773301, -2.8249238, -2.3708177, 2.7067113, 1.0605143, 0.7438647, -1.7512094, 1.3282298, -0.5272324, -0.30160493, -0.3552997, -1.3095019, 2.2053273, 1.7279638, -2.760902, 0.89561176, -1.8668985, 1.2584168, 2.0378191, 0.6407963, 1.6988323]",29,53
6872002,97.76,14.48910916,6,1,Active,Cc1cccc(C)c1OCc1nc2ccccc2c(=O)n1N=Cc1ccc(OCC(=O)O)cc1,"[-1.0391808, -0.3599196, 0.8916356, -2.6321378, 1.8838513, 3.5415907, 2.4140384, 0.11095826, -2.0618677, -0.47377223, -0.3426779, 0.19552319, -0.16540089, 3.6925385, 2.2196505, 3.2617915, 2.686713, 1.9768504, -0.0193512, -3.4388325, -0.83785856, 1.8383796, 3.585801, -0.33545268, -0.8032421, -0.79924834, 3.6897573, -0.13996486, 1.7086995, 3.1045659, -1.3437387, -2.6531994, 1.3447462, -3.9949965, 0.05459457, 1.4480232, -0.58358395, -0.26722917, 0.8324154, 4.6499867, -0.8448188, 2.3530788, 0.443284, -1.0755488, 2.6681664, -4.2161875, 2.20346, 2.1720798, 0.9054682, -0.8531199, 2.3403082, 1.0307487, -1.0668515, -0.76549953, -1.1598079, 2.5325053, 1.6574401, 1.4829215, 2.8620853, 4.665033, 2.588426, 3.4688241, -0.5631116, 0.52714103]",34,53
2047326,90.51,13.37236987,5.389339837,4.08,Active,O=C1N=c2ccccc2=C1c1sc(=S)n(NC(=O)c2cccc(O)c2)c1O,"[-0.9267662, -0.12205987, -0.42911014, -0.47686923, 2.189383, 0.7998315, 3.0122616, -1.4053565, 2.4872956, 0.7092694, 0.3062628, -0.09384833, 0.38288137, 2.1211522, -3.7861438, 2.7009823, 2.9020698, 2.7043371, -0.5655118, -2.411016, -1.3445063, 2.54367, 1.7897959, 1.2752632, -1.594626, -1.3040941, 2.313494, -0.50894356, -3.4804518, 2.7710328, -1.4626915, 1.2540435, -1.3488934, -4.535649, 1.4119208, -4.7152605, 1.638712, -0.48116195, 2.0472713, 2.6886442, -2.592583, 1.6068755, 0.9962333, -6.184805, 0.57966053, -5.4051266, 2.3037097, 1.6421643, 1.7473562, -4.2141776, 0.8724832, 3.712795, -2.4831798, -1.8118416, -0.02545904, 2.4521894, 2.518439, -4.629318, 2.066254, 1.6317155, 2.231679, 1.3775548, -0.31734732, 0.90197986]",27,53
3511754,59.1,8.534193164,4.936291441,11.58,Active,CC(=O)NNC(=O)c1sc(=S)n2c1[nH]c(=O)c1sccc12,"[-1.3342707, -0.38573426, 0.01177746, -1.0270318, 1.4709334, 2.1869462, 2.6595192, -0.11022397, 1.5587591, 1.4410427, -0.7239022, -0.26470944, -0.40007883, 2.1481476, 1.4960438, 0.8266064, 1.7807789, 0.33357129, -0.44093657, 0.45223832, -0.19229946, 2.027184, 1.5396849, 0.9328831, 0.42782182, -1.203252, 1.5160547, 0.8321625, 0.4987156, 1.8098998, -0.04635161, 0.65983325, 0.32207084, -2.483202, 1.5615134, -0.92575294, 1.3806471, -0.14268404, 3.0378823, 0.6865124, -1.0459837, 1.4001894, 0.25446916, -3.0625007, 1.261737, -2.4705174, 2.2614331, 0.46363205, -0.99178606, -1.523913, 2.0645964, 0.6119053, -1.2916082, -0.91441816, 0.22896177, 1.4863532, 0.66089094, -3.585547, 1.4372104, -2.2231252, 1.8355477, 2.2812457, -0.74837095, 0.76765805]",21,53
9582682,47.9,6.809023501,4.588043762,25.82,Active,Cc1n[nH]c(=O)nc1NN=Cc1cccs1,"[-0.441748, -0.06253088, -0.91561884, 1.7541872, 1.9533145, -0.7100594, -0.5820606, 1.4536488, 0.7281362, 1.7452407, -1.6548054, 0.46832702, -1.056097, 2.1324563, -0.9960493, 0.9491034, 2.035814, 2.291415, 0.26516783, -1.2401012, 0.12409706, 1.1596627, 0.27450326, 1.3447244, 0.25176516, -0.4441703, -1.0298815, 0.45649618, -0.9683184, 0.17871839, 0.0171593, 0.5732593, -0.61596113, 0.38373396, -0.4602222, -2.2813957, 0.7640327, -0.5289645, 0.77508575, 0.9373316, -1.152648, 2.3208396, 0.8701997, -2.413228, 0.2925663, -2.022673, 0.8694457, 1.916011, 1.5401312, 1.1665332, 0.16673669, 2.4936304, -1.041355, -0.26890096, -0.3485397, 2.0151896, 1.1192276, -1.5334799, 1.4176701, 2.3812397, 1.3601758, -0.90717447, 0.0293095, 1.3067828]",16,53
2829930,41.04,5.752357083,4.398918272,39.91,Active,O=C(O)c1cccc(NC(=S)NC(NC(=O)c2ccco2)C(Cl)(Cl)Cl)c1,"[-0.02386552, -0.6423806, -1.8591815, -0.3943944, 0.79532397, 0.5694722, 0.83534575, 0.24868183, 0.12497269, 1.1788409, -1.2699263, -0.4783518, -0.20499587, 1.802148, -0.73798794, 1.803017, 1.8604611, 0.98422617, 0.14877526, -0.42307666, -1.3906956, 0.5514968, 2.3100727, 2.047738, 0.58958334, -1.566958, -0.70065266, 0.04929134, -0.62960327, 1.9170979, -0.6695855, -0.842442, -0.46727407, -0.49470782, 0.85506576, -3.9657133, 1.1627107, -0.6723173, 0.8538043, 1.7717968, -0.7728742, 1.8739159, 0.9992719, -3.309215, -2.6894817, -1.2668599, 2.4235065, 2.185283, 1.576424, -0.73416966, -0.60656375, 1.3493043, 0.5752919, 0.5931362, -1.1473233, 1.486235, 2.7704518, 0.00555502, 1.7159574, -0.7961771, 0.6167151, 1.4845173, -1.7221013, 0.50660866]",26,53
5009759,59.53,8.600427356,4.530030791,29.51,Active,Cc1ccc(NC(=S)NNc2ccc([N+](=O)[O-])cc2S(=O)(=O)Nc2ccccc2C(=O)O)cc1C,"[-0.91329634, -2.756016, -1.7600368, 0.44676667, 1.0230294, 0.5917895, 1.6025468, -1.0410465, -0.4243899, 1.5744724, -0.6938311, -0.0957581, -1.7419066, 2.0508304, -0.93247074, 1.7163988, 2.0529425, 1.824182, -2.204271, -1.4369161, -0.3750104, 1.5467037, 1.3079547, 0.71761525, -1.2682536, -2.340547, 0.90275687, -1.9707416, -0.7625545, 2.9913561, -0.8123598, -1.3151594, 0.6625897, -2.4889235, -0.84892917, -3.4737482, 1.1571767, -0.9055059, 1.6173992, 1.4227406, 0.2896503, 2.1772218, -0.10935584, -3.4474387, -3.2630014, -3.264972, 1.4225285, 0.79132587, 0.95563644, -2.9375615, 0.08205777, 1.0558027, -2.545669, -1.3948488, -2.9835646, 1.8710117, 2.620223, -2.436719, 2.2258637, 1.5450339, 1.6486299, 2.747729, -1.7570835, 0.02759985]",35,53
5389393,37.1,5.145467041,4.473789996,33.59,Active,Cc1cc(=O)oc2c(CN3CCN(C)CC3)c(O)c(Cl)cc12,"[0.56544465, -0.35870674, -2.529909, -1.0653291, 1.6713375, 2.1376996, 1.8628374, 0.78497195, 1.4300886, -1.2990941, -1.117617, -0.5747081, -1.0822613, 1.5075511, 0.21841162, 0.70000726, 1.0836017, 1.1742218, 0.83595693, -0.10074555, -0.9878592, 1.2958807, 2.7298384, -1.0266467, 0.04985537, 0.31336397, 0.29632917, -0.72031564, 1.7713513, 2.199459, -0.6270372, 1.5482335, 0.13327083, -1.553422, 0.8766356, -1.4107059, -0.04040464, 0.2330542, 0.8891455, -1.3764333, -1.2320565, 2.3933003, -2.4708385, -2.215023, -1.2216738, -3.4520783, 0.5001162, 0.9692142, 1.766852, 1.2495619, 0.0498116, 1.256428, -3.1950023, 1.1551226, -0.922871, 2.7057128, 0.6511636, -0.48645592, 0.44008893, -1.8254414, 1.8826675, 0.8097532, -0.52661693, 1.6030748]",22,53
2254881,40.01,5.593703087,4.389765825,40.76,Active,COc1cc(C=C2SC(=O)N(CC(=O)Nc3cccc(C)c3)C2=O)cc([N+](=O)[O-])c1O,"[-0.60268724, -0.9562963, 0.18290782, -0.6557363, 1.2751683, 1.874394, 2.506803, -0.46246278, -1.2374592, 0.53222823, -0.63606447, 2.479173, -1.7863966, 1.3549702, 0.85011035, 0.9201662, 1.3261493, 1.2584027, -0.32109514, -2.8985288, -0.01030822, 1.6893673, 1.9913293, 0.00518852, -0.0422658, -1.1439186, -0.83104867, -1.3578901, -3.50295, 1.2891492, -1.2622133, -2.3989704, -2.253519, -2.4218826, 1.461632, -1.2843251, -1.1486287, -1.5780572, -1.4946657, 2.9693556, -0.24671426, 2.3062506, 1.6778971, -1.8124661, 0.6672427, -1.9258265, 1.2392229, 1.0023375, 0.44476953, -1.446392, 0.5406239, -0.5604605, -1.0003375, 0.29868898, -0.45796326, 2.8293922, 1.4260195, -0.0713089, -0.54780316, 2.4726486, 0.29441598, -1.5975744, -0.53785944, 0.6688892]",31,53
16194412,36.35,5.029942287,4.463946845,34.36,Active,Cc1cccc(C)c1-n1cccc1C=C1C(=N)N2C(=NC1=O)SN=C2S(C)(=O)=O,"[-0.61009079, -0.27248466, -2.6136696, -1.0583599, -0.88389605, 0.26941758, -0.28478104, -0.5081864, 0.61422986, 1.6763488, -0.88575351, 0.95673347, -1.0498533, 2.2696316, -1.1762401, 0.9785707, 0.043931507, 0.20281477, -0.36682728, 0.65336174, -0.40945634, 0.096117035, 0.76644045, 0.67894942, 0.050668459, -1.1544857, 1.628724, -1.6549615, 0.063940205, 1.6052051, -1.238096, 0.41580948, 1.1763192, -1.9694247, 1.6773564, -2.336766, 1.4162445, -1.4787374, 0.67481983, 1.5444252, -0.064883329, 1.6264682, 0.83332586, -2.3907328, -0.32885733, 0.00056979753, 2.9363935, 1.8713201, 0.71585464, -1.2288718, 0.95834756, 1.2089669, 0.090868026, -0.50926739, -0.34832001, 0.94954246, 1.2036562, -0.94920492, 0.42441103, 0.47813731, 0.020789158, 1.6013832, -0.65860099, 2.0753415]",29,53
135520052,49.75,7.093984561,4.679853714,20.9,Active,CCOc1ccc(-n2c(O)c(C=NNc3nnc(C)c(=O)[nH]3)c3ccccc3c2=O)cc1,"[-0.37524828, -0.20492239, -3.8204105, -0.30292732, 0.97981203, 1.1090609, 1.3409499, -0.90309983, 1.9377561, 2.4738147, -1.1087532, -0.31389603, -1.7741416, 0.17873117, -1.6826358, 1.4224223, 0.0025726976, 1.3542453, -0.40858346, 0.26491645, -0.30852255, -0.81116045, 1.2169061, 0.43851379, -1.9006692, -0.75984108, -1.5526602, -0.84850073, -1.4605616, 2.0832026, -1.1828629, 0.82800555, -1.3321235, -2.1965427, 0.80358791, -2.0143063, 1.4752177, -0.16359055, 1.6102737, 0.17682874, 0.0058248467, 1.7204689, -1.0918678, -2.0446889, 0.54624569, -1.3854775, 0.55760527, 1.9101726, 1.7705584, -2.497416, 2.2855728, 1.6695303, -0.85869884, -0.88742882, 0.43407574, 0.84803843, 1.9268259, -4.0935855, 2.5833111, -3.0525765, 2.3533869, 2.026803, -0.22044861, 1.9308373]",32,53
135401375,46.09,6.530223761,4.663740448,21.69,Active,O=C(CCCO)NN=Cc1cc(Br)ccc1O,"[-0.8965431, 0.4297701, -1.3142595, 0.80361396, 1.6332685, 0.16919385, 1.9919333, 0.69862914, 0.645637, 0.90520203, -2.1335447, 0.15804146, -0.56035125, 1.8120558, -1.4774026, 1.6794124, 1.3904855, 1.5862274, -0.5131282, -1.7718346, 0.16392373, 1.2254037, 1.6602436, -0.18940125, 0.06857432, 0.13356309, 0.04653592, 0.29684725, -1.2677965, 0.10677542, -0.584132, -1.407772, 0.9632068, -1.0628911, 0.9877912, -1.360285, 1.5227014, -0.0241646, 1.3668766, 0.3804657, -1.589165, 1.8509816, 1.1949311, -1.8760056, 0.94587994, -1.5731933, 1.2665324, 1.0715548, 1.6546754, 0.03656371, 1.399593, 2.0486753, -0.13941363, -0.1643645, -0.38599214, 0.9518115, 1.452727, -2.131799, 1.3955204, 0.69072646, 2.1602645, 1.3673362, -1.266374, 1.9215496]",17,53
2283112,31.19,4.235131978,4.05124482,88.87,Active,CC=Cc1ccc(OCCOc2cc(C=O)ccc2OC)c(OC)c1,"[-0.8320158, -0.88891405, -1.5082513, -0.24711494, 1.3437691, -0.99529797, 1.6089473, -1.21452, 2.477003, 1.4334464, 0.29241103, 0.13278227, -1.1056143, -1.8229291, -1.2702687, 0.96572495, -1.0862651, 1.0312492, -0.56551504, -0.3265799, -0.52975065, -0.7818661, 0.46569163, 0.63119984, 0.11629195, 0.93026596, 2.000295, -0.46477938, 1.2117335, 0.7336993, -0.4594596, 2.2209258, -0.8350292, -0.5444361, 0.86093163, 1.7739512, 0.63114053, -0.29527214, -0.27677017, 1.9267502, 0.35570386, -1.4983151, 0.42233095, -0.75083244, 1.1961526, 2.2848938, 0.746837, 0.9605887, 0.95531225, -1.5096272, 0.31301984, -0.39250934, 1.7893124, -0.0949655, 0.056257, -1.1403087, -1.0281283, -1.5867923, -1.0125526, -1.28257, 1.2104934, 1.1900322, -0.36763316, 0.33933216]",25,53
568416,46.39,6.576433663,4.365724305,43.08,Active,Cc1cc(Cl)ccc1OCCCC(=O)NO,"[0.16712323, -0.00407562, -1.3166152, -0.7115801, -0.4132979, 2.5234497, 2.0269654, -0.8857736, 0.9767368, -0.90912855, -0.61660236, -0.42797622, -1.1882879, 1.5713314, 0.647082, 1.6901749, -0.949709, 1.4101005, 0.06159022, 1.6167268, -0.54589486, -0.06519376, 0.44184965, 0.26226383, 0.25554526, -0.29694563, 1.089608, -1.0615073, 0.44395524, 1.9720445, -0.2473528, 0.22458375, 0.43725085, -1.2816806, 0.89392936, -0.33696285, 1.8990365, -0.2774459, 0.7649795, 0.20306878, -0.43250117, 2.0021503, -1.4647133, 0.92130077, 1.2036064, 0.45882747, 1.2894684, 1.3700699, 1.2122985, 1.501777, 2.1095748, 1.9273661, -0.08239614, -0.30918777, -0.24164847, 0.8628979, 2.0503004, -0.33533242, 2.6948147, -1.5558279, 0.4772811, 1.4357437, -0.27201533, 0.51217467]",16,53
2513077,41.95,5.892527118,4.078261516,83.51,Active,COc1ccc(C(C)=O)cc1CSc1nc2cc(C(=O)O)ccc2c(=O)n1Cc1ccccc1,"[-0.4958096, -0.34775424, -1.831916, 0.02986844, 1.3071404, 1.5240895, 1.393241, -0.5524349, -0.10707676, 2.2131495, -1.0600815, -0.36418077, 0.2394493, 0.9622199, -0.96575856, 2.7224536, 1.5394285, 1.9671688, 0.13822103, -0.15397142, -0.275551, 0.89629436, 1.9906243, -0.22029175, -0.4246662, -0.5982019, -0.4624686, 0.18269831, -0.00308663, -2.7344348, -1.1832576, -0.08691829, -1.7639467, -2.0822074, 0.24127334, 0.5439275, 2.8056612, 0.8697309, 1.5224141, 0.52373284, 0.04494271, 0.585023, -1.5071812, -2.0348313, 0.8588616, -0.90176857, 0.19584344, 1.0112106, 1.345888, 0.5169414, 0.8033285, 1.2158483, -0.6755547, -0.1809726, -0.31922948, 2.7531123, 1.481045, -1.7899005, -0.6236787, -0.6860535, 1.6949975, 0.5902747, -0.474146, 1.7523708]",34,53
